日期,开市,最高,最低,关盘,调整后的收市价,成交量
2006年08月22日,1601.52,1619.07,1598.78,1613.35,1613.35,26800.0
2006年08月21日,1565.46,1602.13,1558.1,1601.15,1601.15,23400.0
2006年08月18日,1601.57,1614.36,1596.56,1598.02,1598.02,24000.0
2006年08月17日,1612.41,1612.41,1592.85,1603.33,1603.33,23400.0
2006年08月16日,1596.06,1616.45,1591.86,1616.41,1616.41,28600.0
2006年08月15日,1568.27,1596.65,1564.4,1595.66,1595.66,20200.0
2006年08月14日,1605.2,1611.66,1566.72,1570.74,1570.74,25600.0
2006年08月11日,1605.6,1610.76,1596.22,1605.93,1605.93,23400.0
2006年08月10日,1578.35,1606.94,1577.86,1606.06,1606.06,26400.0
2006年08月09日,1581.8,1585.17,1571.71,1578.57,1578.57,21600.0
2006年08月08日,1547.91,1581.75,1547.91,1580.58,1580.58,23400.0
2006年08月07日,1561.8,1570.05,1541.41,1547.44,1547.44,24000.0
2006年08月04日,1601.61,1612.1,1567.25,1570.15,1570.15,25800.0
2006年08月03日,1599.75,1609.43,1587.12,1601.06,1601.06,20800.0
2006年08月02日,1598.76,1608.78,1577.9,1600.87,1600.87,27800.0
2006年08月01日,1619.64,1625.04,1596.66,1600.61,1600.61,32400.0
2006年07月31日,1659.54,1659.54,1611.16,1612.73,1612.73,33600.0
2006年07月28日,1674.43,1678.53,1646.35,1662.03,1662.03,33200.0
2006年07月27日,1685.35,1701.61,1665.39,1675.17,1675.17,36200.0
2006年07月26日,1688.54,1691.43,1675.66,1686.65,1686.65,31200.0
2006年07月25日,1668.14,1690.61,1668.14,1685.46,1685.46,34200.0
2006年07月24日,1648.75,1667.62,1632.69,1665.94,1665.94,31200.0
2006年07月21日,1653.81,1669.29,1653.51,1665.33,1665.33,30000.0
2006年07月20日,1642.62,1658.05,1636.26,1655.12,1655.12,28600.0
2006年07月19日,1681.77,1681.77,1637.49,1645.16,1645.16,35000.0
2006年07月18日,1682.36,1684.67,1666.31,1684.25,1684.25,31400.0
2006年07月17日,1662.05,1684.34,1653.6,1682.89,1682.89,32200.0
2006年07月14日,1641.14,1676.75,1633.9,1665.21,1665.21,41600.0
2006年07月13日,1736.21,1737.59,1654.49,1655.77,1655.77,67400.0
2006年07月12日,1745.88,1753.28,1738.0,1740.0,1740.0,48800.0
2006年07月11日,1736.99,1746.72,1725.23,1745.81,1745.81,40000.0
2006年07月10日,1730.7,1737.03,1715.83,1734.33,1734.33,39000.0
2006年07月07日,1746.52,1750.03,1724.68,1730.19,1730.19,49400.0
2006年07月06日,1715.28,1742.2,1711.65,1741.47,1741.47,50000.0
2006年07月05日,1755.22,1757.47,1703.58,1718.56,1718.56,60800.0
2006年07月04日,1700.32,1702.66,1670.13,1681.55,1681.55,54400.0
2006年07月03日,1677.31,1697.83,1670.02,1697.28,1697.28,48600.0
2006年06月30日,1679.72,1690.95,1662.28,1672.21,1672.21,49800.0
2006年06月29日,1641.93,1672.1,1641.93,1671.62,1671.62,51800.0
2006年06月28日,1638.23,1642.35,1627.07,1639.29,1639.29,33200.0
2006年06月27日,1636.7,1642.57,1627.59,1639.55,1639.55,36400.0
2006年06月26日,1607.79,1635.8,1607.79,1633.45,1633.45,39400.0
2006年06月23日,1594.49,1608.11,1582.02,1605.71,1605.71,35000.0
2006年06月22日,1593.1,1605.25,1587.8,1596.07,1596.07,32400.0
2006年06月21日,1590.61,1617.71,1570.08,1598.12,1598.12,39800.0
2006年06月20日,1583.87,1592.83,1572.58,1592.33,1592.33,35600.0
2006年06月19日,1559.98,1591.85,1544.93,1586.29,1586.29,35600.0
2006年06月16日,1540.19,1574.47,1540.19,1574.47,1574.47,33600.0
2006年06月15日,1531.25,1551.3,1528.23,1533.98,1533.98,28400.0
2006年06月14日,1540.64,1540.64,1512.52,1531.33,1531.33,32400.0
2006年06月13日,1552.1,1570.1,1532.06,1548.49,1548.49,32400.0
2006年06月12日,1540.22,1566.45,1529.5,1552.8,1552.8,31400.0
2006年06月09日,1583.96,1594.44,1550.2,1551.38,1551.38,47000.0
2006年06月08日,1576.44,1596.12,1540.93,1591.49,1591.49,54600.0
2006年06月07日,1678.24,1678.24,1588.97,1589.55,1589.55,65000.0
2006年06月06日,1681.22,1692.82,1672.81,1679.13,1679.13,58400.0
2006年06月05日,1669.24,1685.29,1639.68,1684.62,1684.62,67200.0
2006年06月02日,1688.78,1695.58,1659.14,1669.4,1669.4,78200.0
2006年06月01日,1639.67,1684.71,1635.75,1684.19,1684.19,67800.0
2006年05月31日,1656.28,1667.23,1628.68,1641.3,1641.3,57000.0
2006年05月30日,1654.98,1663.93,1634.9,1657.29,1657.29,53000.0
2006年05月29日,1622.11,1648.84,1609.01,1648.54,1648.54,51800.0
2006年05月26日,1596.56,1614.55,1593.09,1613.89,1613.89,43800.0
2006年05月25日,1585.47,1598.56,1563.86,1591.43,1591.43,41000.0
2006年05月24日,1609.74,1634.59,1562.39,1590.92,1590.92,57200.0
2006年05月23日,1647.96,1648.53,1597.1,1604.55,1604.55,70000.0
2006年05月22日,1656.75,1674.22,1646.68,1657.69,1657.69,77200.0
2006年05月19日,1620.21,1664.61,1610.04,1659.55,1659.55,77000.0
2006年05月18日,1611.66,1630.07,1582.96,1617.28,1617.28,60600.0
2006年05月17日,1613.23,1640.69,1592.19,1625.15,1625.15,71000.0
2006年05月16日,1658.69,1678.6,1604.78,1613.25,1613.25,88200.0
2006年05月15日,1616.26,1664.94,1606.57,1664.09,1664.09,87800.0
2006年05月12日,1532.88,1603.21,1531.23,1602.83,1602.83,68400.0
2006年05月11日,1547.56,1583.76,1536.29,1537.38,1537.38,73200.0
2006年05月10日,1537.56,1554.03,1518.33,1545.69,1545.69,62800.0
2006年05月09日,1503.24,1532.75,1497.99,1531.16,1531.16,64600.0
2006年05月08日,1446.99,1497.2,1446.99,1497.1,1497.1,51600.0
2006年04月28日,1403.52,1444.71,1389.35,1440.22,1440.22,44600.0
2006年04月27日,1418.9,1424.46,1407.14,1416.73,1416.73,37600.0
2006年04月26日,1399.07,1426.63,1397.35,1417.48,1417.48,48400.0
2006年04月25日,1405.9,1409.27,1386.13,1399.77,1399.77,43200.0
2006年04月24日,1423.41,1429.06,1402.27,1409.79,1409.79,52000.0
2006年04月21日,1385.92,1419.89,1383.45,1416.79,1416.79,45600.0
2006年04月20日,1398.1,1404.19,1376.96,1385.9,1385.9,43400.0
2006年04月19日,1389.13,1399.55,1378.8,1396.7,1396.7,40600.0
2006年04月18日,1379.81,1391.38,1370.15,1385.11,1385.11,36800.0
2006年04月17日,1360.64,1383.65,1353.4,1378.61,1378.61,42200.0
2006年04月14日,1330.09,1360.09,1328.44,1359.54,1359.54,37800.0
2006年04月13日,1359.28,1364.32,1331.68,1332.33,1332.33,41200.0
2006年04月12日,1361.74,1364.69,1355.66,1360.13,1360.13,37200.0
2006年04月11日,1360.98,1366.52,1350.32,1362.23,1362.23,43800.0
2006年04月10日,1344.24,1359.41,1339.52,1359.08,1359.08,41400.0
2006年04月07日,1340.65,1345.29,1330.51,1342.96,1342.96,40600.0
2006年04月06日,1341.74,1348.52,1336.14,1339.74,1339.74,41800.0
2006年04月05日,1330.56,1341.5,1326.53,1340.16,1340.16,37800.0
2006年04月04日,1319.84,1330.1,1315.33,1329.8,1329.8,37200.0
2006年04月03日,1298.68,1319.48,1298.68,1319.47,1319.47,32800.0
2006年03月31日,1291.52,1298.75,1285.73,1298.3,1298.3,26600.0
2006年03月30日,1305.84,1308.5,1293.83,1294.72,1294.72,26000.0
2006年03月29日,1299.38,1313.12,1296.59,1305.57,1305.57,34200.0
2006年03月28日,1295.76,1302.65,1293.0,1298.79,1298.79,25000.0
2006年03月27日,1296.07,1296.59,1283.68,1295.92,1295.92,20600.0
2006年03月24日,1302.14,1308.06,1293.3,1294.7,1294.7,24400.0
2006年03月23日,1296.19,1302.79,1289.53,1302.46,1302.46,25400.0
2006年03月22日,1289.46,1296.91,1281.13,1296.71,1296.71,22400.0
2006年03月21日,1288.56,1297.61,1285.43,1290.4,1290.4,24400.0
2006年03月20日,1269.58,1288.97,1264.41,1288.42,1288.42,20200.0
2006年03月17日,1273.01,1276.63,1265.61,1269.46,1269.46,18800.0
2006年03月16日,1274.61,1277.19,1270.83,1274.19,1274.19,18400.0
2006年03月15日,1259.23,1275.52,1258.15,1274.81,1274.81,18400.0
2006年03月14日,1260.42,1262.75,1250.28,1259.04,1259.04,14800.0
2006年03月13日,1245.3,1260.07,1245.3,1259.67,1259.67,13800.0
2006年03月10日,1245.19,1253.91,1240.75,1245.65,1245.65,14000.0
2006年03月09日,1247.46,1253.76,1242.68,1245.17,1245.17,15400.0
2006年03月08日,1256.69,1258.24,1238.16,1250.38,1250.38,19800.0
2006年03月07日,1288.26,1288.26,1257.54,1259.92,1259.92,22600.0
2006年03月06日,1292.75,1296.85,1286.64,1288.95,1288.95,20400.0
2006年03月03日,1284.61,1295.41,1275.62,1293.3,1293.3,25000.0
2006年03月02日,1306.58,1307.64,1281.57,1285.67,1285.67,28400.0
2006年03月01日,1299.15,1308.2,1297.76,1306.59,1306.59,23600.0
2006年02月28日,1294.81,1299.47,1277.74,1299.03,1299.03,23600.0
2006年02月27日,1297.69,1304.61,1293.47,1297.19,1297.19,26800.0
2006年02月24日,1289.43,1297.34,1286.96,1296.87,1296.87,23600.0
2006年02月23日,1284.13,1289.94,1273.94,1288.85,1288.85,22800.0
2006年02月22日,1288.85,1297.94,1282.91,1284.23,1284.23,28600.0
2006年02月21日,1266.65,1288.55,1256.81,1288.42,1288.42,26600.0
2006年02月20日,1268.11,1279.42,1265.38,1267.54,1267.54,21600.0
2006年02月17日,1269.4,1280.04,1265.14,1267.41,1267.41,26000.0
2006年02月16日,1298.5,1298.5,1268.56,1270.63,1270.63,32400.0
2006年02月15日,1289.14,1300.99,1288.64,1299.17,1299.17,30200.0
2006年02月14日,1279.63,1286.42,1275.85,1286.33,1286.33,22600.0
2006年02月13日,1283.78,1284.95,1267.56,1279.64,1279.64,26200.0
2006年02月10日,1269.54,1284.1,1266.22,1282.66,1282.66,26400.0
2006年02月09日,1288.97,1288.97,1266.81,1269.45,1269.45,29000.0
2006年02月08日,1282.12,1291.74,1276.02,1290.06,1290.06,32800.0
2006年02月07日,1289.45,1297.4,1270.4,1282.1,1282.1,38400.0
2006年02月06日,1263.0,1287.67,1263.0,1287.63,1287.63,29200.0
2006年01月25日,1251.27,1260.17,1245.92,1258.05,1258.05,26600.0
2006年01月24日,1256.01,1262.09,1247.01,1252.06,1252.06,29600.0
2006年01月23日,1254.78,1257.35,1244.27,1255.77,1255.77,29000.0
2006年01月20日,1251.41,1258.7,1247.2,1255.31,1255.31,33200.0
2006年01月19日,1235.08,1251.96,1230.85,1251.58,1251.58,33600.0
2006年01月18日,1207.53,1234.53,1206.36,1233.35,1233.35,26600.0
2006年01月17日,1200.26,1209.02,1198.84,1208.44,1208.44,19800.0
2006年01月16日,1221.11,1221.39,1202.59,1202.87,1202.87,25200.0
2006年01月13日,1228.16,1231.22,1214.88,1221.46,1221.46,27800.0
2006年01月12日,1208.77,1227.3,1205.28,1226.7,1226.7,27000.0
2006年01月11日,1219.81,1223.56,1204.04,1211.05,1211.05,30600.0
2006年01月10日,1215.85,1220.76,1203.65,1220.62,1220.62,26800.0
2006年01月09日,1210.32,1217.31,1205.25,1215.67,1215.67,28800.0
2006年01月06日,1198.81,1215.54,1191.61,1209.42,1209.42,34400.0
2006年01月05日,1183.31,1197.84,1180.45,1197.27,1197.27,29400.0
2006年01月04日,1163.88,1181.0,1161.91,1180.96,1180.96,23200.0
2005年12月30日,1171.57,1173.06,1158.97,1161.06,1161.06,20000.0
2005年12月29日,1157.51,1169.87,1157.51,1169.86,1169.86,21800.0
2005年12月28日,1155.12,1157.2,1149.27,1157.03,1157.03,14600.0
2005年12月27日,1157.49,1158.16,1149.85,1154.29,1154.29,15600.0
2005年12月26日,1145.77,1159.78,1145.34,1156.82,1156.82,18600.0
2005年12月23日,1135.7,1144.94,1135.07,1144.87,1144.87,14400.0
2005年12月22日,1129.56,1136.0,1125.95,1135.24,1135.24,11200.0
2005年12月21日,1135.98,1142.39,1128.94,1130.76,1130.76,12200.0
2005年12月20日,1131.8,1136.39,1126.99,1136.34,1136.34,11800.0
2005年12月19日,1127.84,1134.5,1123.5,1131.75,1131.75,12200.0
2005年12月16日,1122.73,1127.94,1118.94,1127.51,1127.51,12600.0
2005年12月15日,1125.67,1134.85,1121.56,1123.56,1123.56,16800.0
2005年12月14日,1117.47,1127.63,1110.21,1125.39,1125.39,15000.0
2005年12月13日,1115.77,1119.42,1106.75,1117.85,1117.85,11400.0
2005年12月12日,1115.75,1118.53,1109.08,1116.37,1116.37,12000.0
2005年12月09日,1097.52,1114.58,1094.74,1113.48,1113.48,13400.0
2005年12月08日,1100.69,1106.34,1092.99,1098.32,1098.32,10400.0
2005年12月07日,1087.74,1100.05,1086.73,1099.61,1099.61,10400.0
2005年12月06日,1077.58,1089.59,1074.01,1087.79,1087.79,11000.0
2005年12月05日,1093.1,1093.1,1077.41,1079.2,1079.2,11200.0
2005年12月02日,1099.76,1102.76,1089.56,1094.29,1094.29,10600.0
2005年12月01日,1098.78,1104.56,1094.44,1098.75,1098.75,9000.0
2005年11月30日,1095.3,1099.58,1090.72,1099.26,1099.26,10800.0
2005年11月29日,1109.57,1110.31,1095.34,1096.99,1096.99,11800.0
2005年11月28日,1113.83,1119.34,1106.94,1110.82,1110.82,12800.0
2005年11月25日,1113.28,1115.08,1107.21,1114.92,1114.92,15600.0
2005年11月24日,1105.33,1117.94,1103.76,1113.37,1113.37,17200.0
2005年11月23日,1096.56,1106.48,1093.95,1105.75,1105.75,12600.0
2005年11月22日,1119.69,1119.69,1098.49,1098.66,1098.66,14600.0
2005年11月21日,1117.78,1122.88,1114.24,1119.94,1119.94,15600.0
2005年11月18日,1095.52,1122.61,1093.53,1117.0,1117.0,22400.0
2005年11月17日,1094.88,1098.68,1090.35,1095.31,1095.31,12000.0
2005年11月16日,1086.83,1096.3,1075.43,1095.89,1095.89,12600.0
2005年11月15日,1088.51,1099.03,1082.51,1087.51,1087.51,12200.0
2005年11月14日,1089.56,1089.71,1083.02,1088.65,1088.65,9200.0
2005年11月11日,1085.69,1094.31,1078.58,1090.19,1090.19,12600.0
2005年11月10日,1106.94,1106.94,1086.1,1088.3,1088.3,16200.0
2005年11月09日,1110.55,1117.06,1107.64,1108.15,1108.15,16800.0
2005年11月08日,1099.94,1111.12,1092.54,1110.15,1110.15,15400.0
2005年11月07日,1099.53,1100.95,1089.83,1100.65,1100.65,12000.0
2005年11月04日,1094.26,1100.43,1087.84,1100.05,1100.05,12800.0
2005年11月03日,1104.59,1111.44,1090.82,1095.27,1095.27,16800.0
2005年11月02日,1090.0,1108.88,1090.0,1104.79,1104.79,18800.0
2005年11月01日,1091.68,1094.15,1074.3,1089.95,1089.95,14000.0
2005年10月31日,1079.04,1096.15,1078.29,1092.82,1092.82,14800.0
2005年10月28日,1097.58,1102.02,1067.41,1080.87,1080.87,18000.0
2005年10月27日,1093.93,1101.27,1087.48,1097.78,1097.78,17200.0
2005年10月26日,1119.43,1119.43,1094.57,1097.16,1097.16,19200.0
2005年10月25日,1140.17,1140.17,1121.29,1121.92,1121.92,17000.0
2005年10月24日,1141.33,1143.46,1133.92,1141.17,1141.17,17200.0
2005年10月21日,1135.61,1145.99,1132.36,1141.32,1141.32,18000.0
2005年10月20日,1133.45,1136.31,1119.38,1135.95,1135.95,17400.0
2005年10月19日,1141.05,1150.59,1132.48,1134.61,1134.61,19000.0
2005年10月18日,1131.26,1142.04,1129.67,1141.2,1141.2,19000.0
2005年10月17日,1138.38,1138.38,1121.97,1131.38,1131.38,15200.0
2005年10月14日,1152.37,1154.32,1135.51,1139.55,1139.55,15200.0
2005年10月13日,1162.02,1165.35,1152.09,1152.61,1152.61,17000.0
2005年10月12日,1157.48,1165.67,1152.25,1161.85,1161.85,18400.0
2005年10月11日,1137.95,1157.3,1133.9,1157.19,1157.19,13400.0
2005年10月10日,1153.67,1153.67,1137.29,1138.95,1138.95,11800.0
2005年10月07日,,,,,,
2005年10月06日,,,,,,
2005年10月05日,,,,,,
2005年10月04日,,,,,,
2005年10月03日,,,,,,
2005年09月30日,1156.77,1158.7,1150.63,1155.61,1155.61,14400.0
2005年09月29日,1134.44,1155.78,1134.44,1155.48,1155.48,18600.0
2005年09月28日,1131.32,1142.49,1129.05,1131.77,1131.77,14800.0
2005年09月27日,1155.05,1157.8,1132.53,1133.24,1133.24,18000.0
2005年09月26日,1150.93,1155.6,1147.27,1155.04,1155.04,14600.0
2005年09月23日,1157.3,1164.6,1149.74,1151.98,1151.98,18800.0
2005年09月22日,1185.69,1185.69,1147.19,1159.96,1159.96,28600.0
2005年09月21日,1210.85,1210.85,1186.98,1187.99,1187.99,31800.0
2005年09月20日,1222.26,1223.56,1204.87,1212.62,1212.62,32400.0
2005年09月19日,1213.49,1220.97,1210.19,1220.63,1220.63,24600.0
2005年09月16日,1217.42,1217.76,1208.56,1212.95,1212.95,22400.0
2005年09月15日,1217.52,1218.94,1210.72,1217.28,1217.28,27200.0
2005年09月14日,1209.27,1217.41,1204.55,1217.26,1217.26,32200.0
2005年09月13日,1188.25,1207.4,1186.22,1207.16,1207.16,26000.0
2005年09月12日,1189.75,1191.93,1181.43,1188.21,1188.21,17000.0
2005年09月09日,1194.49,1204.46,1184.42,1189.62,1189.62,22200.0
2005年09月08日,1196.27,1201.46,1184.79,1194.41,1194.41,30600.0
2005年09月07日,1170.77,1194.59,1168.58,1194.31,1194.31,28600.0
2005年09月06日,1197.23,1201.82,1172.06,1173.32,1173.32,33600.0
2005年09月05日,1189.06,1196.87,1184.01,1196.22,1196.22,26800.0
2005年09月02日,1187.06,1188.91,1179.11,1188.85,1188.85,29000.0
2005年09月01日,1163.7,1185.76,1160.05,1184.93,1184.93,33800.0
2005年08月31日,1145.81,1163.52,1140.1,1162.8,1162.8,21600.0
2005年08月30日,1151.62,1153.77,1145.27,1146.39,1146.39,18600.0
2005年08月29日,1172.0,1172.01,1147.93,1154.43,1154.43,24400.0
2005年08月26日,1173.01,1174.54,1163.99,1171.86,1171.86,24200.0
2005年08月25日,1168.0,1172.69,1157.18,1172.47,1172.47,24200.0
2005年08月24日,1151.45,1171.43,1151.45,1167.14,1167.14,22600.0
2005年08月23日,1158.83,1159.63,1139.24,1149.96,1149.96,21800.0
2005年08月22日,1148.97,1162.04,1142.68,1158.6,1158.6,24000.0
2005年08月19日,1144.46,1157.37,1132.86,1150.18,1150.18,31600.0
2005年08月18日,1194.44,1201.76,1146.56,1148.04,1148.04,49200.0
2005年08月17日,1175.18,1193.57,1160.08,1192.83,1192.83,32400.0
2005年08月16日,1188.02,1192.92,1170.11,1177.28,1177.28,33200.0
2005年08月15日,1167.03,1187.8,1163.85,1187.01,1187.01,30400.0
2005年08月12日,1185.27,1192.05,1161.79,1167.92,1167.92,40400.0
2005年08月11日,1165.44,1184.26,1164.1,1183.58,1183.58,37000.0
2005年08月10日,1153.21,1165.13,1144.95,1165.03,1165.03,31400.0
2005年08月09日,1139.12,1152.94,1130.58,1152.53,1152.53,27200.0
2005年08月08日,1131.8,1146.73,1131.8,1138.88,1138.88,30200.0
2005年08月05日,1102.62,1129.07,1102.6,1128.74,1128.74,27000.0
2005年08月04日,1104.91,1108.16,1099.13,1102.59,1102.59,19400.0
2005年08月03日,1106.32,1120.68,1103.9,1107.7,1107.7,31400.0
2005年08月02日,1089.53,1104.04,1084.8,1104.04,1104.04,19000.0
2005年08月01日,1082.8,1094.15,1081.12,1088.95,1088.95,14800.0
2005年07月29日,1084.97,1088.48,1077.12,1083.03,1083.03,17600.0
2005年07月28日,1090.11,1097.63,1083.36,1086.55,1086.55,24600.0
2005年07月27日,1072.56,1090.19,1068.5,1089.91,1089.91,23800.0
2005年07月26日,1046.54,1078.06,1046.54,1072.81,1072.81,25600.0
2005年07月25日,1045.27,1048.97,1040.59,1045.4,1045.4,14200.0
2005年07月22日,1026.13,1054.64,1024.0,1046.32,1046.32,25400.0
2005年07月21日,1020.69,1022.04,1009.99,1020.63,1020.63,11200.0
2005年07月20日,1013.98,1025.1,1008.68,1021.05,1021.05,10600.0
2005年07月19日,1011.01,1020.67,1004.66,1014.35,1014.35,9800.0
2005年07月18日,1023.38,1023.38,1008.52,1012.1,1012.1,11000.0
2005年07月15日,1039.61,1046.36,1021.99,1026.11,1026.11,12800.0
2005年07月14日,1035.53,1049.88,1033.17,1040.42,1040.42,12600.0
2005年07月13日,1044.58,1045.94,1033.81,1037.39,1037.39,12800.0
2005年07月12日,1007.9,1048.92,1004.08,1046.16,1046.16,18400.0
2005年07月11日,1026.79,1043.21,1009.04,1011.5,1011.5,11400.0
2005年07月08日,1036.41,1036.41,1015.4,1017.98,1017.98,10400.0
2005年07月07日,1033.22,1044.05,1030.5,1038.6,1038.6,8600.0
2005年07月06日,1040.7,1044.78,1028.22,1033.55,1033.55,9200.0
2005年07月05日,1043.88,1047.82,1032.52,1039.04,1039.04,10400.0
2005年07月04日,1050.24,1050.24,1030.18,1047.28,1047.28,12200.0
2005年07月01日,1077.31,1077.31,1053.63,1055.59,1055.59,13600.0
2005年06月30日,1103.48,1103.48,1078.1,1080.94,1080.94,13800.0
2005年06月29日,1111.67,1113.52,1103.91,1104.99,1104.99,13400.0
2005年06月28日,1120.94,1120.94,1105.34,1108.59,1108.59,13400.0
2005年06月27日,1108.46,1129.96,1108.46,1124.64,1124.64,21800.0
2005年06月24日,1091.99,1102.23,1087.69,1101.88,1101.88,11200.0
2005年06月23日,1100.56,1106.75,1092.48,1093.7,1093.7,11400.0
2005年06月22日,1098.96,1103.25,1090.74,1102.03,1102.03,12400.0
2005年06月21日,1115.67,1115.67,1098.9,1101.49,1101.49,15400.0
2005年06月20日,1087.85,1115.86,1073.41,1115.62,1115.62,21400.0
2005年06月17日,1090.11,1094.67,1079.08,1085.61,1085.61,16800.0
2005年06月16日,1071.77,1086.35,1064.03,1086.01,1086.01,14400.0
2005年06月15日,1090.46,1090.46,1070.06,1072.84,1072.84,15200.0
2005年06月14日,1108.34,1119.68,1092.4,1093.46,1093.46,18400.0
2005年06月13日,1105.96,1112.1,1085.87,1106.29,1106.29,19200.0
2005年06月10日,1130.55,1130.55,1101.83,1108.29,1108.29,28400.0
2005年06月09日,1118.81,1146.42,1103.68,1131.05,1131.05,40600.0
2005年06月08日,1044.18,1118.69,1040.16,1115.58,1115.58,40200.0
2005年06月07日,1036.62,1055.63,1029.54,1030.94,1030.94,15800.0
2005年06月06日,1010.38,1034.85,998.23,1034.38,1034.38,11000.0
2005年06月03日,1013.9,1019.92,1000.52,1013.64,1013.64,10000.0
2005年06月02日,1036.73,1036.73,1008.75,1016.06,1016.06,11400.0
2005年06月01日,1059.61,1063.52,1035.71,1039.19,1039.19,10000.0
2005年05月31日,1061.61,1070.5,1057.75,1060.74,1060.74,9200.0
2005年05月30日,1049.72,1063.95,1043.28,1060.16,1060.16,8600.0
2005年05月27日,1056.32,1068.21,1050.06,1051.95,1051.95,10200.0
2005年05月26日,1071.21,1077.44,1055.82,1058.87,1058.87,9400.0
2005年05月25日,1072.52,1082.18,1064.88,1072.14,1072.14,9800.0
2005年05月24日,1066.0,1078.1,1057.54,1073.85,1073.85,11000.0
2005年05月23日,1095.31,1095.31,1069.44,1070.84,1070.84,9600.0
2005年05月20日,1100.49,1108.61,1094.67,1099.27,1099.27,9600.0
2005年05月19日,1101.75,1107.23,1083.11,1103.47,1103.47,10600.0
2005年05月18日,1099.74,1108.84,1090.3,1102.96,1102.96,10400.0
2005年05月17日,1091.26,1108.18,1083.94,1099.64,1099.64,11600.0
2005年05月16日,1105.4,1105.4,1082.14,1095.47,1095.47,10200.0
2005年05月13日,1101.61,1120.17,1093.28,1107.63,1107.63,13400.0
2005年05月12日,1122.18,1122.92,1099.84,1103.99,1103.99,12400.0
2005年05月11日,1134.59,1140.17,1121.87,1124.27,1124.27,11000.0
2005年05月10日,1126.82,1135.8,1108.42,1135.56,1135.56,13200.0
2005年05月09日,1160.62,1165.39,1130.41,1130.83,1130.83,10800.0
2005年05月06日,,,,,,
2005年05月05日,,,,,,
2005年05月04日,,,,,,
2005年05月03日,,,,,,
2005年05月02日,,,,,,
2005年04月29日,1168.33,1170.2,1155.98,1159.15,1159.15,14200.0
2005年04月28日,1145.75,1172.71,1135.73,1169.12,1169.12,17400.0
2005年04月27日,1165.1,1166.2,1148.14,1148.76,1148.76,13600.0
2005年04月26日,1155.64,1169.15,1151.64,1165.33,1165.33,14000.0
2005年04月25日,1166.34,1166.34,1146.41,1157.97,1157.97,13600.0
2005年04月22日,1171.03,1177.89,1163.4,1169.19,1169.19,13600.0
2005年04月21日,1182.2,1190.54,1167.99,1172.56,1172.56,13200.0
2005年04月20日,1198.96,1198.96,1178.64,1184.19,1184.19,11200.0
2005年04月19日,1196.28,1202.49,1191.23,1199.9,1199.9,11000.0
2005年04月18日,1212.39,1212.39,1190.98,1197.73,1197.73,11600.0
2005年04月15日,1229.68,1229.68,1213.2,1216.96,1216.96,14200.0
2005年04月14日,1252.21,1253.6,1233.24,1234.33,1234.33,15600.0
2005年04月13日,1228.97,1254.32,1228.97,1248.2,1248.2,19600.0
2005年04月12日,1239.13,1239.13,1218.51,1219.51,1219.51,13000.0
2005年04月11日,1248.15,1252.81,1235.36,1240.97,1240.97,19400.0
2005年04月08日,1225.05,1249.2,1218.76,1248.52,1248.52,17800.0
2005年04月07日,1216.73,1248.06,1213.65,1225.49,1225.49,24200.0
2005年04月06日,1191.2,1220.42,1183.91,1214.87,1214.87,16800.0
2005年04月05日,1200.69,1209.34,1189.26,1191.74,1191.74,11600.0
2005年04月04日,1212.12,1218.28,1196.94,1202.97,1202.97,13800.0
2005年04月01日,1180.37,1237.8,1173.54,1223.57,1223.57,19600.0
2005年03月31日,1168.83,1181.53,1162.03,1181.24,1181.24,10400.0
2005年03月30日,1192.45,1192.45,1171.81,1172.57,1172.57,11400.0
2005年03月29日,1199.69,1209.23,1194.59,1195.02,1195.02,9200.0
2005年03月28日,1204.85,1204.85,1185.46,1200.11,1200.11,9000.0
2005年03月25日,1207.2,1211.16,1199.87,1205.63,1205.63,9600.0
2005年03月24日,1200.26,1208.61,1187.58,1208.19,1208.19,11400.0
2005年03月23日,1205.76,1218.01,1194.32,1201.65,1201.65,13400.0
2005年03月22日,1230.68,1231.68,1202.43,1206.92,1206.92,14600.0
2005年03月21日,1226.14,1232.82,1220.82,1231.05,1231.05,10000.0
2005年03月18日,1242.45,1248.03,1223.61,1227.4,1227.4,12400.0
2005年03月17日,1255.98,1257.79,1242.51,1243.47,1243.47,12800.0
2005年03月16日,1267.05,1268.19,1247.89,1255.59,1255.59,13600.0
2005年03月15日,1293.13,1293.26,1266.64,1269.14,1269.14,15600.0
2005年03月14日,1288.98,1304.11,1271.51,1293.5,1293.5,18600.0
2005年03月11日,1284.51,1292.53,1278.15,1289.94,1289.94,15000.0
2005年03月10日,1316.9,1316.9,1282.53,1286.23,1286.23,17800.0
2005年03月09日,1321.21,1326.08,1310.23,1316.79,1316.79,20600.0
2005年03月08日,1298.25,1318.9,1296.91,1318.27,1318.27,18000.0
2005年03月07日,1288.41,1296.88,1287.74,1293.74,1293.74,10800.0
2005年03月04日,1294.16,1299.6,1286.48,1287.71,1287.71,11000.0
2005年03月03日,1285.2,1295.25,1276.88,1294.34,1294.34,12800.0
2005年03月02日,1303.31,1316.72,1285.92,1287.45,1287.45,18600.0
2005年03月01日,1305.25,1308.76,1295.64,1303.41,1303.41,14000.0
2005年02月28日,1311.44,1315.14,1298.93,1306.0,1306.0,17600.0
2005年02月25日,1311.37,1328.53,1311.2,1312.44,1312.44,24000.0
