日期,开市,最高,最低,关盘,调整后的收市价,成交量
2020年02月07日,15.37,15.37,15.37,15.37,15.37,
2020年02月06日,15.35,15.35,15.35,15.35,15.35,
2020年02月05日,15.37,15.37,15.37,15.37,15.37,
2020年02月04日,15.3,15.3,15.3,15.3,15.3,
2020年02月03日,15.38,15.38,15.38,15.38,15.38,
2020年01月31日,15.4,15.4,15.4,15.4,15.4,
2020年01月30日,15.4,15.4,15.37,15.37,15.37,20.0
2020年01月29日,15.35,15.35,15.35,15.35,15.35,
2020年01月28日,15.35,15.35,15.35,15.35,15.35,
2020年01月27日,15.32,15.32,15.32,15.32,15.32,
2020年01月24日,15.32,15.32,15.32,15.32,15.32,
2020年01月23日,15.3,15.3,15.3,15.3,15.3,
2020年01月22日,15.32,15.32,15.32,15.32,15.32,
2020年01月21日,15.32,15.32,15.32,15.32,15.32,
2020年01月17日,15.25,15.3,15.2,15.2,15.2,40.0
2020年01月16日,15.17,15.17,15.17,15.17,15.17,
2020年01月15日,15.15,15.15,15.15,15.15,15.15,
2020年01月14日,15.2,15.2,15.15,15.15,15.15,10.0
2020年01月13日,15.27,15.27,15.27,15.27,15.27,
2020年01月10日,15.25,15.25,15.25,15.25,15.25,
2020年01月09日,15.27,15.27,15.27,15.27,15.27,
2020年01月08日,15.25,15.25,15.25,15.25,15.25,
2020年01月07日,15.25,15.25,15.25,15.25,15.25,20.0
2020年01月06日,15.1,15.1,15.1,15.1,15.1,
2020年01月03日,15.13,15.13,15.13,15.13,15.13,
2020年01月02日,15.15,15.15,15.15,15.15,15.15,
2019年12月31日,15.1,15.1,15.1,15.1,15.1,
2019年12月30日,15.1,15.1,15.1,15.1,15.1,
2019年12月27日,15.08,15.08,15.08,15.08,15.08,
2019年12月26日,15.1,15.1,15.1,15.1,15.1,
2019年12月24日,15.07,15.07,15.07,15.07,15.07,
2019年12月23日,15.07,15.07,15.07,15.07,15.07,
2019年12月20日,15.02,15.02,15.02,15.02,15.02,30.0
2019年12月19日,14.9,14.9,14.9,14.9,14.9,
2019年12月18日,14.9,14.9,14.9,14.9,14.9,
2019年12月17日,14.95,14.95,14.95,14.95,14.95,
2019年12月16日,14.95,14.95,14.95,14.95,14.95,
2019年12月13日,14.95,14.95,14.95,14.95,14.95,
2019年12月12日,14.92,14.92,14.92,14.92,14.92,
2019年12月11日,14.9,14.9,14.9,14.9,14.9,
2019年12月10日,14.95,14.95,14.95,14.95,14.95,
2019年12月09日,14.9,14.9,14.9,14.9,14.9,
2019年12月06日,14.95,14.95,14.95,14.95,14.95,
2019年12月05日,14.9,14.9,14.9,14.9,14.9,
2019年12月04日,14.9,14.9,14.9,14.9,14.9,
2019年12月03日,14.95,14.95,14.95,14.95,14.95,
2019年12月02日,14.95,14.95,14.95,14.95,14.95,
2019年11月29日,14.97,14.97,14.97,14.97,14.97,
2019年11月27日,14.97,14.97,14.97,14.97,14.97,
2019年11月26日,14.95,14.95,14.95,14.95,14.95,
2019年11月25日,14.97,14.97,14.97,14.97,14.97,
2019年11月22日,14.95,14.95,14.95,14.95,14.95,
2019年11月21日,14.95,14.95,14.95,14.95,14.95,
2019年11月20日,14.97,14.97,14.97,14.97,14.97,
2019年11月19日,14.97,14.97,14.97,14.97,14.97,
2019年11月18日,14.97,14.97,14.97,14.97,14.97,
2019年11月15日,14.97,14.97,14.97,14.97,14.97,
2019年11月14日,14.97,14.97,14.97,14.97,14.97,
2019年11月13日,14.97,14.97,14.97,14.97,14.97,
2019年11月12日,14.97,14.97,14.97,14.97,14.97,
2019年11月11日,14.97,14.97,14.97,14.97,14.97,
2019年11月08日,14.9,14.9,14.9,14.9,14.9,
2019年11月07日,14.95,14.95,14.95,14.95,14.95,
2019年11月06日,14.95,14.95,14.95,14.95,14.95,
2019年11月05日,15.0,15.0,15.0,15.0,15.0,
2019年11月04日,15.0,15.0,15.0,15.0,15.0,
2019年11月01日,14.97,14.97,14.97,14.97,14.97,
2019年10月31日,14.97,14.97,14.97,14.97,14.97,
2019年10月30日,14.9,14.9,14.9,14.9,14.9,
2019年10月29日,14.9,14.9,14.9,14.9,14.9,
2019年10月28日,14.9,14.9,14.9,14.9,14.9,
2019年10月25日,14.9,14.9,14.9,14.9,14.9,
2019年10月24日,14.9,14.9,14.9,14.9,14.9,
2019年10月23日,14.9,14.9,14.9,14.9,14.9,
2019年10月22日,14.9,14.9,14.9,14.9,14.9,
2019年10月21日,14.9,14.9,14.9,14.9,14.9,
2019年10月18日,14.9,14.9,14.9,14.9,14.9,
2019年10月17日,14.9,14.9,14.9,14.9,14.9,
2019年10月16日,14.9,14.9,14.9,14.9,14.9,
2019年10月15日,14.9,14.9,14.9,14.9,14.9,
2019年10月14日,14.9,14.9,14.9,14.9,14.9,
2019年10月11日,14.9,14.9,14.9,14.9,14.9,
2019年10月10日,14.9,14.9,14.9,14.9,14.9,
2019年10月09日,14.9,14.9,14.9,14.9,14.9,
2019年10月08日,14.9,14.9,14.9,14.9,14.9,
2019年10月07日,14.9,14.9,14.9,14.9,14.9,
2019年10月04日,14.9,14.9,14.9,14.9,14.9,
2019年10月03日,14.9,14.9,14.9,14.9,14.9,
2019年10月02日,14.9,14.9,14.9,14.9,14.9,
2019年10月01日,14.9,14.9,14.9,14.9,14.9,
2019年09月30日,14.9,14.9,14.9,14.9,14.9,
2019年09月27日,14.9,14.9,14.9,14.9,14.9,
2019年09月26日,14.9,14.9,14.9,14.9,14.9,
2019年09月25日,14.95,14.95,14.95,14.95,14.95,
2019年09月24日,14.9,14.9,14.9,14.9,14.9,
2019年09月23日,14.9,14.9,14.9,14.9,14.9,
2019年09月20日,14.36,14.36,14.36,14.36,14.36,
2019年09月19日,14.25,14.25,14.25,14.25,14.25,
2019年09月18日,14.25,14.25,14.25,14.25,14.25,
2019年09月17日,14.25,14.25,14.25,14.25,14.25,
2019年09月16日,14.25,14.25,14.25,14.25,14.25,
2019年09月13日,14.25,14.25,14.25,14.25,14.25,
2019年09月12日,14.25,14.25,14.25,14.25,14.25,
2019年09月11日,14.25,14.25,14.25,14.25,14.25,
2019年09月10日,14.25,14.25,14.25,14.25,14.25,
2019年09月09日,14.25,14.25,14.25,14.25,14.25,
2019年09月06日,14.25,14.25,14.25,14.25,14.25,
2019年09月05日,14.25,14.25,14.25,14.25,14.25,
2019年09月04日,14.25,14.25,14.25,14.25,14.25,
2019年09月03日,14.25,14.25,14.25,14.25,14.25,
2019年08月30日,14.25,14.25,14.25,14.25,14.25,
2019年08月29日,14.25,14.25,14.25,14.25,14.25,
2019年08月28日,14.25,14.25,14.25,14.25,14.25,
2019年08月27日,14.25,14.25,14.25,14.25,14.25,
2019年08月26日,14.25,14.25,14.25,14.25,14.25,
2019年08月23日,14.25,14.25,14.25,14.25,14.25,
2019年08月22日,14.25,14.25,14.25,14.25,14.25,
2019年08月21日,14.25,14.25,14.25,14.25,14.25,
2019年08月20日,14.25,14.25,14.25,14.25,14.25,
2019年08月19日,14.4,14.4,14.25,14.25,14.25,20.0
2019年08月16日,14.25,14.25,14.25,14.25,14.25,
2019年08月15日,14.25,14.25,14.25,14.25,14.25,
2019年08月14日,14.25,14.25,14.25,14.25,14.25,
2019年08月13日,14.25,14.25,14.25,14.25,14.25,
2019年08月12日,14.25,14.25,14.25,14.25,14.25,
2019年08月09日,14.4,14.4,14.25,14.25,14.25,20.0
2019年08月08日,14.25,14.25,14.25,14.25,14.25,
2019年08月07日,14.25,14.25,14.25,14.25,14.25,
2019年08月06日,14.25,14.25,14.25,14.25,14.25,
2019年08月05日,14.25,14.25,14.25,14.25,14.25,500.0
2019年08月02日,14.25,14.25,14.25,14.25,14.25,
2019年08月01日,14.25,14.25,14.25,14.25,14.25,
2019年07月31日,14.25,14.25,14.25,14.25,14.25,
2019年07月30日,14.25,14.25,14.25,14.25,14.25,
2019年07月29日,14.25,14.25,14.25,14.25,14.25,
2019年07月26日,14.25,14.25,14.25,14.25,14.25,
2019年07月25日,14.25,14.25,14.25,14.25,14.25,
2019年07月24日,14.25,14.25,14.25,14.25,14.25,
2019年07月23日,14.25,14.25,14.25,14.25,14.25,
2019年07月22日,14.25,14.25,14.25,14.25,14.25,
2019年07月19日,14.25,14.25,14.25,14.25,14.25,
2019年07月18日,14.25,14.25,14.25,14.25,14.25,
2019年07月17日,14.25,14.25,14.25,14.25,14.25,
2019年07月16日,14.25,14.25,14.25,14.25,14.25,
2019年07月15日,14.25,14.25,14.25,14.25,14.25,
2019年07月12日,14.25,14.25,14.25,14.25,14.25,
2019年07月11日,14.25,14.25,14.25,14.25,14.25,
2019年07月10日,14.25,14.25,14.25,14.25,14.25,
2019年07月09日,14.25,14.25,14.25,14.25,14.25,
2019年07月08日,14.25,14.25,14.25,14.25,14.25,
2019年07月05日,14.25,14.25,14.25,14.25,14.25,
2019年07月03日,14.25,14.25,14.25,14.25,14.25,
2019年07月02日,14.25,14.25,14.25,14.25,14.25,
2019年07月01日,14.25,14.25,14.25,14.25,14.25,
2019年06月28日,14.25,14.25,14.25,14.25,14.25,
2019年06月27日,14.25,14.25,14.25,14.25,14.25,
2019年06月26日,14.25,14.25,14.25,14.25,14.25,
2019年06月25日,14.25,14.25,14.25,14.25,14.25,
2019年06月24日,14.25,14.25,14.25,14.25,14.25,
2019年06月21日,15.1,15.1,15.1,15.1,15.1,
2019年06月20日,15.2,15.2,15.2,15.2,15.2,
2019年06月19日,15.2,15.2,15.2,15.2,15.2,
2019年06月18日,15.2,15.2,15.2,15.2,15.2,
2019年06月17日,15.2,15.2,15.2,15.2,15.2,
2019年06月14日,15.2,15.2,15.2,15.2,15.2,
2019年06月13日,15.2,15.2,15.2,15.2,15.2,
2019年06月12日,15.2,15.2,15.2,15.2,15.2,
2019年06月11日,15.2,15.2,15.2,15.2,15.2,
2019年06月10日,15.2,15.2,15.2,15.2,15.2,
2019年06月07日,15.2,15.2,15.2,15.2,15.2,
2019年06月06日,15.2,15.2,15.2,15.2,15.2,
2019年06月05日,15.2,15.2,15.2,15.2,15.2,
2019年06月04日,15.2,15.2,15.2,15.2,15.2,
2019年06月03日,15.2,15.2,15.2,15.2,15.2,
2019年05月31日,15.2,15.2,15.2,15.2,15.2,
2019年05月30日,15.2,15.2,15.2,15.2,15.2,
2019年05月29日,15.2,15.2,15.2,15.2,15.2,
2019年05月28日,15.2,15.2,15.2,15.2,15.2,
2019年05月24日,15.2,15.2,15.2,15.2,15.2,
2019年05月23日,15.2,15.2,15.2,15.2,15.2,
2019年05月22日,15.2,15.2,15.2,15.2,15.2,
2019年05月21日,15.19,15.19,15.19,15.19,15.19,
2019年05月20日,15.18,15.18,15.18,15.18,15.18,
2019年05月17日,15.18,15.18,15.18,15.18,15.18,
2019年05月16日,15.18,15.18,15.18,15.18,15.18,
2019年05月15日,15.17,15.17,15.17,15.17,15.17,
2019年05月14日,15.17,15.17,15.17,15.17,15.17,
2019年05月13日,15.17,15.17,15.17,15.17,15.17,
2019年05月10日,15.15,15.15,15.15,15.15,15.15,
2019年05月09日,15.15,15.15,15.15,15.15,15.15,
2019年05月08日,15.15,15.15,15.15,15.15,15.15,
2019年05月07日,15.2,15.2,15.15,15.15,15.15,20.0
2019年05月06日,15.1,15.1,15.1,15.1,15.1,
2019年05月03日,15.1,15.1,15.1,15.1,15.1,
2019年05月02日,15.1,15.1,15.1,15.1,15.1,
2019年05月01日,15.1,15.1,15.1,15.1,15.1,
2019年04月30日,15.1,15.1,15.1,15.1,15.1,
2019年04月29日,15.1,15.1,15.1,15.1,15.1,
2019年04月26日,15.1,15.1,15.1,15.1,15.1,
2019年04月25日,15.1,15.1,15.1,15.1,15.1,
2019年04月24日,15.1,15.1,15.1,15.1,15.1,
2019年04月23日,15.1,15.1,15.1,15.1,15.1,
2019年04月22日,15.1,15.1,15.1,15.1,15.1,
2019年04月18日,15.1,15.1,15.1,15.1,15.1,
2019年04月17日,15.1,15.1,15.1,15.1,15.1,
2019年04月16日,15.0,15.1,15.0,15.1,15.1,20.0
2019年04月15日,14.9,14.9,14.9,14.9,14.9,
2019年04月12日,14.9,14.9,14.9,14.9,14.9,
2019年04月11日,14.9,14.9,14.9,14.9,14.9,
2019年04月10日,14.9,14.9,14.9,14.9,14.9,
2019年04月09日,14.9,14.9,14.9,14.9,14.9,
2019年04月08日,14.9,14.9,14.9,14.9,14.9,
2019年04月05日,14.9,14.9,14.9,14.9,14.9,
2019年04月04日,14.9,14.9,14.9,14.9,14.9,
2019年04月03日,14.9,14.9,14.9,14.9,14.9,
2019年04月02日,14.9,14.9,14.9,14.9,14.9,100.0
2019年04月01日,15.0,15.0,15.0,15.0,15.0,
2019年03月29日,15.0,15.0,15.0,15.0,15.0,
2019年03月28日,15.0,15.0,15.0,15.0,15.0,
2019年03月27日,15.0,15.0,15.0,15.0,15.0,
2019年03月26日,15.0,15.0,15.0,15.0,15.0,
2019年03月25日,15.0,15.0,15.0,15.0,15.0,
2019年03月22日,15.0,15.0,15.0,15.0,15.0,
2019年03月21日,15.0,15.0,15.0,15.0,15.0,
2019年03月20日,15.0,15.0,15.0,15.0,15.0,
2019年03月19日,15.0,15.0,15.0,15.0,15.0,
2019年03月18日,15.0,15.0,15.0,15.0,15.0,
2019年03月15日,13.74,13.74,13.74,13.74,13.74,
2019年03月14日,13.7,13.7,13.7,13.7,13.7,
2019年03月13日,13.7,13.7,13.7,13.7,13.7,
2019年03月12日,13.8,13.8,13.7,13.7,13.7,20.0
2019年03月11日,13.9,13.9,13.9,13.9,13.9,
2019年03月08日,13.9,13.9,13.9,13.9,13.9,
2019年03月07日,13.9,13.9,13.9,13.9,13.9,
2019年03月06日,13.9,13.9,13.9,13.9,13.9,
2019年03月05日,13.9,13.9,13.9,13.9,13.9,
2019年03月04日,13.9,13.9,13.9,13.9,13.9,
2019年03月01日,13.9,13.9,13.9,13.9,13.9,
2019年02月28日,13.8,13.9,13.8,13.9,13.9,20.0
2019年02月27日,13.8,13.88,13.8,13.88,13.88,20.0
2019年02月26日,13.9,13.9,13.9,13.9,13.9,
2019年02月25日,13.9,13.9,13.9,13.9,13.9,
2019年02月22日,13.9,13.9,13.9,13.9,13.9,
2019年02月21日,13.9,13.9,13.9,13.9,13.9,
2019年02月20日,13.9,13.9,13.9,13.9,13.9,
2019年02月19日,13.9,13.9,13.9,13.9,13.9,
2019年02月15日,13.9,13.9,13.9,13.9,13.9,
2019年02月14日,13.9,13.9,13.9,13.9,13.9,
2019年02月13日,13.9,13.9,13.9,13.9,13.9,
2019年02月12日,13.9,13.9,13.9,13.9,13.9,
2019年02月11日,13.9,13.9,13.9,13.9,13.9,
2019年02月08日,13.9,13.9,13.9,13.9,13.9,
2019年02月07日,13.9,13.9,13.9,13.9,13.9,
2019年02月06日,13.9,13.9,13.9,13.9,13.9,
2019年02月05日,13.9,13.9,13.9,13.9,13.9,
2019年02月04日,13.9,13.9,13.9,13.9,13.9,
2019年02月01日,13.9,13.9,13.9,13.9,13.9,
2019年01月31日,13.9,13.9,13.9,13.9,13.9,
2019年01月30日,13.9,13.9,13.9,13.9,13.9,
2019年01月29日,13.9,13.9,13.9,13.9,13.9,
2019年01月28日,13.9,13.9,13.9,13.9,13.9,
2019年01月25日,13.9,13.9,13.9,13.9,13.9,
2019年01月24日,13.9,13.9,13.9,13.9,13.9,
2019年01月23日,13.9,13.9,13.9,13.9,13.9,
2019年01月22日,13.9,13.9,13.9,13.9,13.9,
2019年01月18日,13.9,13.9,13.9,13.9,13.9,
2019年01月17日,13.9,13.9,13.9,13.9,13.9,
2019年01月16日,13.9,13.9,13.9,13.9,13.9,
2019年01月15日,13.9,13.9,13.9,13.9,13.9,
2019年01月14日,13.9,13.9,13.9,13.9,13.9,
2019年01月11日,13.9,13.9,13.9,13.9,13.9,
2019年01月10日,13.9,13.9,13.9,13.9,13.9,
2019年01月09日,13.9,13.9,13.9,13.9,13.9,
2019年01月08日,13.9,13.9,13.9,13.9,13.9,
2019年01月07日,13.9,13.9,13.9,13.9,13.9,
2019年01月04日,13.9,13.9,13.9,13.9,13.9,
2019年01月03日,13.9,13.9,13.9,13.9,13.9,
2019年01月02日,13.9,13.9,13.9,13.9,13.9,
2018年12月31日,13.9,13.9,13.9,13.9,13.9,
2018年12月28日,13.9,13.9,13.9,13.9,13.9,
2018年12月27日,13.9,13.9,13.9,13.9,13.9,
2018年12月26日,13.9,13.9,13.9,13.9,13.9,
2018年12月24日,13.9,13.9,13.9,13.9,13.9,
2018年12月21日,13.88,13.88,13.88,13.88,13.88,
2018年12月20日,13.95,13.95,13.95,13.95,13.95,
2018年12月19日,13.95,13.95,13.95,13.95,13.95,
2018年12月18日,13.95,13.95,13.95,13.95,13.95,
2018年12月17日,13.95,13.95,13.95,13.95,13.95,
2018年12月14日,13.95,13.95,13.95,13.95,13.95,
2018年12月13日,13.95,13.95,13.95,13.95,13.95,
2018年12月12日,13.95,13.95,13.95,13.95,13.95,
2018年12月11日,13.95,13.95,13.95,13.95,13.95,
2018年12月10日,13.95,13.95,13.95,13.95,13.95,
2018年12月07日,13.95,13.95,13.95,13.95,13.95,
2018年12月06日,13.95,13.95,13.95,13.95,13.95,
2018年12月04日,13.95,13.95,13.95,13.95,13.95,
2018年12月03日,13.95,13.95,13.95,13.95,13.95,
2018年11月30日,13.95,13.95,13.95,13.95,13.95,
2018年11月29日,13.95,13.95,13.95,13.95,13.95,
2018年11月28日,13.95,13.95,13.95,13.95,13.95,
2018年11月27日,13.95,13.95,13.95,13.95,13.95,
2018年11月26日,13.95,13.95,13.95,13.95,13.95,
2018年11月23日,13.95,13.95,13.95,13.95,13.95,
2018年11月21日,13.95,13.95,13.95,13.95,13.95,
2018年11月20日,13.95,13.95,13.95,13.95,13.95,
2018年11月19日,13.95,13.95,13.95,13.95,13.95,
2018年11月16日,13.95,13.95,13.95,13.95,13.95,
2018年11月15日,13.95,13.95,13.95,13.95,13.95,
2018年11月14日,13.95,13.95,13.95,13.95,13.95,
2018年11月13日,13.95,13.95,13.95,13.95,13.95,
2018年11月12日,13.95,13.95,13.95,13.95,13.95,
2018年11月09日,13.95,13.95,13.95,13.95,13.95,
2018年11月08日,13.95,13.95,13.95,13.95,13.95,
2018年11月07日,13.95,13.95,13.95,13.95,13.95,
2018年11月06日,13.95,13.95,13.95,13.95,13.95,
2018年11月05日,13.95,13.95,13.95,13.95,13.95,
2018年11月02日,13.95,13.95,13.95,13.95,13.95,
2018年11月01日,13.95,13.95,13.95,13.95,13.95,
2018年10月31日,13.95,13.95,13.95,13.95,13.95,
2018年10月30日,13.95,13.95,13.95,13.95,13.95,
2018年10月29日,13.95,13.95,13.95,13.95,13.95,
2018年10月26日,13.95,13.95,13.95,13.95,13.95,
2018年10月25日,13.95,13.95,13.95,13.95,13.95,
2018年10月24日,13.95,13.95,13.95,13.95,13.95,
2018年10月23日,13.95,13.95,13.95,13.95,13.95,
2018年10月22日,13.95,13.95,13.95,13.95,13.95,
2018年10月19日,13.95,13.95,13.95,13.95,13.95,
2018年10月18日,13.95,13.95,13.95,13.95,13.95,
2018年10月17日,13.95,13.95,13.95,13.95,13.95,
2018年10月16日,13.95,13.95,13.95,13.95,13.95,
2018年10月15日,13.95,13.95,13.95,13.95,13.95,
2018年10月12日,13.95,13.95,13.95,13.95,13.95,
2018年10月11日,13.95,13.95,13.95,13.95,13.95,
2018年10月10日,13.95,13.95,13.95,13.95,13.95,
2018年10月09日,13.95,13.95,13.95,13.95,13.95,
2018年10月08日,13.95,13.95,13.95,13.95,13.95,
2018年10月05日,13.95,13.95,13.95,13.95,13.95,
2018年10月04日,13.95,13.95,13.95,13.95,13.95,
2018年10月03日,13.95,13.95,13.95,13.95,13.95,
2018年10月02日,13.95,13.95,13.95,13.95,13.95,
2018年10月01日,13.95,13.95,13.95,13.95,13.95,
2018年09月28日,13.95,13.95,13.95,13.95,13.95,
2018年09月27日,13.95,13.95,13.95,13.95,13.95,
2018年09月26日,13.95,13.95,13.95,13.95,13.95,
2018年09月25日,13.95,13.95,13.95,13.95,13.95,
2018年09月24日,13.95,13.95,13.95,13.95,13.95,
2018年09月21日,13.84,13.84,13.84,13.84,13.84,
2018年09月20日,13.75,13.75,13.75,13.75,13.75,
2018年09月19日,13.75,13.75,13.75,13.75,13.75,
2018年09月18日,13.75,13.75,13.75,13.75,13.75,
2018年09月17日,13.75,13.75,13.75,13.75,13.75,
2018年09月14日,13.75,13.75,13.75,13.75,13.75,
2018年09月13日,13.75,13.75,13.75,13.75,13.75,
2018年09月12日,13.75,13.75,13.75,13.75,13.75,
2018年09月11日,13.75,13.75,13.75,13.75,13.75,
2018年09月10日,13.75,13.75,13.75,13.75,13.75,
2018年09月07日,13.75,13.75,13.75,13.75,13.75,
2018年09月06日,13.75,13.75,13.75,13.75,13.75,
2018年09月05日,13.75,13.75,13.75,13.75,13.75,
2018年09月04日,13.75,13.75,13.75,13.75,13.75,
2018年08月31日,13.75,13.75,13.75,13.75,13.75,
2018年08月30日,13.75,13.75,13.75,13.75,13.75,
2018年08月29日,13.75,13.75,13.75,13.75,13.75,
2018年08月28日,13.75,13.75,13.75,13.75,13.75,
2018年08月27日,13.75,13.75,13.75,13.75,13.75,
2018年08月24日,13.75,13.75,13.75,13.75,13.75,
2018年08月23日,13.75,13.75,13.75,13.75,13.75,
2018年08月22日,13.75,13.75,13.75,13.75,13.75,
2018年08月21日,13.75,13.75,13.75,13.75,13.75,
2018年08月20日,13.75,13.75,13.75,13.75,13.75,
2018年08月17日,13.75,13.75,13.75,13.75,13.75,
2018年08月16日,13.75,13.75,13.75,13.75,13.75,
2018年08月15日,13.75,13.75,13.75,13.75,13.75,
2018年08月14日,13.75,13.75,13.75,13.75,13.75,
2018年08月13日,13.75,13.75,13.75,13.75,13.75,
2018年08月10日,13.75,13.75,13.75,13.75,13.75,
2018年08月09日,13.75,13.75,13.75,13.75,13.75,
2018年08月08日,13.75,13.75,13.75,13.75,13.75,
2018年08月07日,13.75,13.75,13.75,13.75,13.75,
2018年08月06日,13.75,13.75,13.75,13.75,13.75,
2018年08月03日,13.75,13.75,13.75,13.75,13.75,
2018年08月02日,13.75,13.75,13.75,13.75,13.75,
2018年08月01日,13.75,13.75,13.75,13.75,13.75,
2018年07月31日,13.75,13.75,13.75,13.75,13.75,
2018年07月30日,13.75,13.75,13.75,13.75,13.75,
2018年07月27日,13.75,13.75,13.75,13.75,13.75,
2018年07月26日,13.75,13.75,13.75,13.75,13.75,
2018年07月25日,13.75,13.75,13.75,13.75,13.75,
2018年07月24日,13.75,13.75,13.75,13.75,13.75,
2018年07月23日,13.75,13.75,13.75,13.75,13.75,
2018年07月20日,13.75,13.75,13.75,13.75,13.75,
2018年07月19日,13.75,13.75,13.75,13.75,13.75,
2018年07月18日,13.75,13.75,13.75,13.75,13.75,
2018年07月17日,13.75,13.75,13.75,13.75,13.75,
2018年07月16日,13.75,13.75,13.75,13.75,13.75,
2018年07月13日,13.75,13.75,13.75,13.75,13.75,
2018年07月12日,13.75,13.75,13.75,13.75,13.75,
2018年07月11日,13.6,13.6,13.6,13.6,13.6,
2018年07月10日,13.6,13.6,13.6,13.6,13.6,
2018年07月09日,13.6,13.6,13.6,13.6,13.6,
2018年07月06日,13.6,13.6,13.6,13.6,13.6,
2018年07月05日,13.6,13.6,13.6,13.6,13.6,
2018年07月03日,13.6,13.6,13.6,13.6,13.6,
2018年07月02日,13.6,13.6,13.6,13.6,13.6,
2018年06月29日,13.6,13.6,13.6,13.6,13.6,
2018年06月28日,13.6,13.6,13.6,13.6,13.6,
2018年06月27日,13.6,13.6,13.6,13.6,13.6,
2018年06月26日,13.6,13.6,13.6,13.6,13.6,
2018年06月25日,13.6,13.6,13.6,13.6,13.6,
2018年06月22日,13.6,13.6,13.6,13.6,13.6,
2018年06月21日,13.6,13.6,13.6,13.6,13.6,
2018年06月20日,13.6,13.6,13.6,13.6,13.6,
2018年06月19日,13.6,13.6,13.6,13.6,13.6,
2018年06月18日,13.6,13.6,13.6,13.6,13.6,
2018年06月15日,13.12,13.12,13.12,13.12,13.12,
2018年06月14日,13.05,13.05,12.95,12.95,12.95,20.0
2018年06月13日,12.9,12.9,12.9,12.9,12.9,
2018年06月12日,12.9,12.9,12.9,12.9,12.9,
2018年06月11日,12.9,12.9,12.9,12.9,12.9,
2018年06月08日,12.9,12.9,12.9,12.9,12.9,
2018年06月07日,12.9,12.9,12.9,12.9,12.9,
2018年06月06日,12.9,12.9,12.9,12.9,12.9,
2018年06月05日,12.9,12.9,12.9,12.9,12.9,
2018年06月04日,12.9,12.9,12.9,12.9,12.9,
2018年06月01日,12.9,12.9,12.9,12.9,12.9,
2018年05月31日,12.9,12.9,12.9,12.9,12.9,
2018年05月30日,12.9,12.9,12.9,12.9,12.9,
2018年05月29日,12.9,12.9,12.9,12.9,12.9,
2018年05月25日,13.05,13.05,12.9,12.9,12.9,20.0
2018年05月24日,13.2,13.2,13.2,13.2,13.2,
2018年05月23日,13.2,13.2,13.2,13.2,13.2,
2018年05月22日,13.2,13.2,13.2,13.2,13.2,
2018年05月21日,13.2,13.2,13.2,13.2,13.2,
2018年05月18日,13.2,13.2,13.2,13.2,13.2,
2018年05月17日,13.2,13.2,13.2,13.2,13.2,
2018年05月16日,13.2,13.2,13.2,13.2,13.2,
2018年05月15日,13.2,13.2,13.2,13.2,13.2,
2018年05月14日,13.2,13.2,13.2,13.2,13.2,
2018年05月11日,13.2,13.2,13.2,13.2,13.2,
2018年05月10日,13.2,13.2,13.2,13.2,13.2,
2018年05月09日,13.2,13.2,13.2,13.2,13.2,
2018年05月08日,13.2,13.2,13.2,13.2,13.2,
2018年05月07日,13.2,13.2,13.2,13.2,13.2,
2018年05月04日,13.2,13.2,13.2,13.2,13.2,
2018年05月03日,13.2,13.2,13.2,13.2,13.2,
2018年05月02日,13.2,13.2,13.2,13.2,13.2,
2018年05月01日,13.2,13.2,13.2,13.2,13.2,
2018年04月30日,13.2,13.2,13.2,13.2,13.2,
2018年04月27日,13.2,13.2,13.2,13.2,13.2,
2018年04月26日,13.2,13.2,13.2,13.2,13.2,
2018年04月25日,13.2,13.2,13.2,13.2,13.2,
2018年04月24日,13.2,13.2,13.2,13.2,13.2,
2018年04月23日,13.2,13.2,13.2,13.2,13.2,
2018年04月20日,13.2,13.2,13.2,13.2,13.2,
2018年04月19日,13.2,13.2,13.2,13.2,13.2,
2018年04月18日,13.2,13.2,13.2,13.2,13.2,
2018年04月17日,13.2,13.2,13.2,13.2,13.2,
2018年04月16日,13.2,13.2,13.2,13.2,13.2,
2018年04月13日,13.2,13.2,13.2,13.2,13.2,
2018年04月12日,13.2,13.2,13.2,13.2,13.2,
2018年04月11日,13.2,13.2,13.2,13.2,13.2,
2018年04月10日,13.2,13.2,13.2,13.2,13.2,
2018年04月09日,13.2,13.2,13.2,13.2,13.2,
2018年04月06日,13.2,13.2,13.2,13.2,13.2,
2018年04月05日,13.2,13.2,13.2,13.2,13.2,
2018年04月04日,13.2,13.2,13.2,13.2,13.2,
2018年04月03日,13.2,13.2,13.2,13.2,13.2,
2018年04月02日,13.2,13.2,13.2,13.2,13.2,
2018年03月29日,13.2,13.2,13.2,13.2,13.2,
2018年03月28日,13.2,13.2,13.2,13.2,13.2,
2018年03月27日,13.2,13.2,13.2,13.2,13.2,
2018年03月26日,13.2,13.2,13.2,13.2,13.2,
2018年03月23日,13.2,13.2,13.2,13.2,13.2,
2018年03月22日,13.2,13.2,13.2,13.2,13.2,
2018年03月21日,13.2,13.2,13.2,13.2,13.2,
2018年03月20日,13.05,13.2,13.05,13.2,13.2,1.0
2018年03月19日,13.35,13.35,13.2,13.2,13.2,1.0
2018年03月16日,13.24,13.24,13.24,13.24,13.24,
2018年03月15日,13.2,13.2,13.2,13.2,13.2,
